Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,691017,-,-,-,30.97,-97.26,-6,169,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,,
2018,1,25,14,30,18.1,1.42,0.034,0.63,74,949,602,0,0,-2.8000000000000003,78,935,0,599,0.281,23.98,56.160000000000004,0.91,0.16,1006,0.8,158,4.2,,,,,,,,,,,,,,,,,,
2018,1,25,15,30,17.1,1.36,0.041,0.63,69,872,450,0,0,-2.7,69,872,29,450,0.281,25.71,64.11,0.92,0.16,1005,0.9,156,3.8000000000000003,,,,,,,,,,,,,,,,,,
2018,1,25,16,30,14.100000000000001,1.35,0.046,0.63,57,725,257,0,0,-1.4000000000000001,86,515,7,228,0.28,34.46,73.99,0.93,0.16,1005,1,153,2.7,,,,,,,,,,,,,,,,,,
2018,1,25,17,30,10.8,1.34,0.052000000000000005,0.63,32,364,63,5,3,1.5,39,82,71,46,0.278,52.82,85.04,0.9400000000000001,0.16,1005,1.2000000000000002,151,2.1,,,,,,,,,,,,,,,,,,
2018,1,25,18,30,9.3,1.34,0.06,0.63,0,0,0,0,0,1.7000000000000002,0,0,0,0,0.277,59.18,97.17,0.9500000000000001,0.16,1006,1.3,153,2.3000000000000003,,,,,,,,,,,,,,,,,,
2018,1,25,19,30,8.6,1.34,0.068,0.63,0,0,0,0,0,2.2,0,0,0,0,0.277,63.97,109.63,0.9500000000000001,0.16,1006,1.5,158,2.5,,,,,,,,,,,,,,,,,,
2018,1,25,20,30,8.1,1.34,0.076,0.63,0,0,0,0,0,2.7,0,0,0,0,0.277,68.75,122.38,0.9500000000000001,0.16,1007,1.6,163,2.7,,,,,,,,,,,,,,,,,,
2018,1,25,21,30,7.9,1.3,0.083,0.63,0,0,0,0,8,3.2,0,0,0,0,0.277,72.16,135.23,0.9500000000000001,0.16,1007,1.8,168,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,25,22,30,7.9,1.27,0.083,0.63,0,0,0,0,7,3.8000000000000003,0,0,0,0,0.278,75.53,147.91,0.9500000000000001,0.16,1007,1.9000000000000001,171,3,,,,,,,,,,,,,,,,,,
2018,1,25,23,30,7.9,1.25,0.077,0.63,0,0,0,0,7,4.3,0,0,0,0,0.279,78.13,159.72,0.9500000000000001,0.16,1006,2,173,3,,,,,,,,,,,,,,,,,,
2018,1,26,0,30,7.800000000000001,1.23,0.07200000000000001,0.63,0,0,0,0,0,4.800000000000001,0,0,0,0,0.28,81.16,167.47,0.9500000000000001,0.16,1006,2.2,174,3,,,,,,,,,,,,,,,,,,
2018,1,26,1,30,7.6000000000000005,1.19,0.07,0.63,0,0,0,0,7,5.1000000000000005,0,0,0,0,0.281,84.29,163.56,0.9500000000000001,0.16,1005,2.2,172,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,26,2,30,7.300000000000001,1.1400000000000001,0.07,0.63,0,0,0,0,0,5.4,0,0,0,0,0.281,87.67,152.62,0.9500000000000001,0.16,1004,2.3000000000000003,171,2.7,,,,,,,,,,,,,,,,,,
2018,1,26,3,30,7,1.08,0.074,0.63,0,0,0,0,8,5.7,0,0,0,0,0.281,91.13,140.13,0.96,0.16,1004,2.4000000000000004,170,2.5,,,,,,,,,,,,,,,,,,
2018,1,26,4,30,6.9,1.02,0.084,0.63,0,0,0,0,0,5.9,0,0,0,0,0.281,93.42,127.3,0.96,0.16,1004,2.4000000000000004,172,2.6,,,,,,,,,,,,,,,,,,
2018,1,26,5,30,7.1000000000000005,0.9400000000000001,0.093,0.63,0,0,0,0,0,6.300000000000001,0,0,0,0,0.281,94.53,114.48,0.97,0.16,1003,2.5,173,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,26,6,30,7.4,0.89,0.10400000000000001,0.63,0,0,0,0,0,6.7,0,0,0,0,0.28,95.64,101.87,0.97,0.16,1004,2.4000000000000004,173,3.1,,,,,,,,,,,,,,,,,,
2018,1,26,7,30,8.3,0.87,0.109,0.63,10,51,11,4,7,7.2,5,12,50,5,0.278,92.63,89.23,0.97,0.16,1004,2.4000000000000004,173,3.3000000000000003,,,,,,,,,,,,,,,,,,
2018,1,26,8,30,9.8,0.88,0.101,0.63,61,498,164,2,0,7.800000000000001,54,261,32,108,0.276,87.12,78.05,0.97,0.16,1004,2.4000000000000004,173,3.6,,,,,,,,,,,,,,,,,,
2018,1,26,9,30,11.8,0.9400000000000001,0.091,0.63,81,719,355,2,7,8.8,44,1,36,44,0.276,81.65,67.6,0.97,0.16,1004,2.3000000000000003,169,3.7,,,,,,,,,,,,,,,,,,
2018,1,26,10,30,14.100000000000001,1,0.079,0.63,88,831,519,0,7,9.8,63,0,0,63,0.276,75.36,58.77,0.96,0.16,1004,2.2,167,4.1000000000000005,,,,,,,,,,,,,,,,,,
2018,1,26,11,30,16.8,1.04,0.067,0.63,91,886,631,1,7,10.9,62,0,11,62,0.276,68.22,52.44,0.9500000000000001,0.16,1003,2.2,171,4.800000000000001,,,,,,,,,,,,,,,,,,
2018,1,26,12,30,18.900000000000002,1.04,0.065,0.63,92,906,679,0,7,12.3,198,10,0,204,0.277,65.59,49.6,0.9500000000000001,0.16,1001,2.2,177,5.4,,,,,,,,,,,,,,,,,,
2018,1,26,13,30,20,1.04,0.06,0.63,89,903,659,0,7,13.100000000000001,150,3,0,152,0.278,64.36,50.86,0.9500000000000001,0.16,1000,2.2,179,5.6000000000000005,,,,,,,,,,,,,,,,,,
2018,1,26,14,30,20.1,1.03,0.057,0.63,86,865,571,0,7,13.600000000000001,182,17,0,192,0.278,66.03,55.92,0.9500000000000001,0.16,999,2.3000000000000003,179,5.300000000000001,,,,,,,,,,,,,,,,,,
2018,1,26,15,30,19.5,0.93,0.069,0.63,80,786,426,0,7,14,163,28,0,175,0.279,70.45,63.88,0.96,0.16,999,2.4000000000000004,177,4.4,,,,,,,,,,,,,,,,,,
2018,1,26,16,30,18,0.91,0.066,0.63,63,646,243,3,7,14.5,29,1,43,29,0.279,79.9,73.78,0.96,0.16,999,2.5,172,3.1,,,,,,,,,,,,,,,,,,
2018,1,26,17,30,16.6,0.86,0.064,0.63,32,301,59,7,7,14.8,18,0,100,18,0.279,89.09,84.87,0.96,0.16,999,2.6,168,2.4000000000000004,,,,,,,,,,,,,,,,,,
2018,1,26,18,30,16.1,0.8300000000000001,0.064,0.63,0,0,0,0,0,14.9,0,0,0,0,0.279,92.45,97,0.97,0.16,1000,2.6,166,2.5,,,,,,,,,,,,,,,,,,
2018,1,26,19,30,15.8,0.78,0.065,0.63,0,0,0,0,0,15,0,0,0,0,0.279,94.74,109.47,0.97,0.16,1001,2.7,166,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,1,26,20,30,15.4,0.74,0.067,0.63,0,0,0,0,0,14.9,0,0,0,0,0.28,97.09,122.23,0.97,0.16,1001,2.8000000000000003,168,3.1,,,,,,,,,,,,,,,,,,
2018,1,26,21,30,15.100000000000001,0.72,0.073,0.63,0,0,0,0,0,14.8,0,0,0,0,0.28,98.38,135.07,0.97,0.16,1001,2.8000000000000003,169,3.2,,,,,,,,,,,,,,,,,,
2018,1,26,22,30,14.700000000000001,0.7000000000000001,0.077,0.63,0,0,0,0,0,14.700000000000001,0,0,0,0,0.279,99.94,147.74,0.97,0.16,1001,2.8000000000000003,171,3.1,,,,,,,,,,,,,,,,,,
2018,1,26,23,30,14.3,0.67,0.079,0.63,0,0,0,0,0,14.3,0,0,0,0,0.279,100,159.51,0.97,0.16,1001,2.9000000000000004,172,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,1,27,0,30,13.9,0.68,0.082,0.63,0,0,0,0,0,13.9,0,0,0,0,0.279,100,167.21,0.97,0.16,1001,3,173,2.3000000000000003,,,,,,,,,,,,,,,,,,
2018,1,27,1,30,13.5,0.68,0.083,0.63,0,0,0,0,0,13.5,0,0,0,0,0.278,100,163.39000000000001,0.97,0.16,1001,3,175,1.8,,,,,,,,,,,,,,,,,,
2018,1,27,2,30,13.200000000000001,0.67,0.082,0.63,0,0,0,0,0,13.200000000000001,0,0,0,0,0.278,100,152.52,0.97,0.16,1001,3.1,177,1.5,,,,,,,,,,,,,,,,,,
2018,1,27,3,30,13.100000000000001,0.6900000000000001,0.082,0.63,0,0,0,0,0,13.100000000000001,0,0,0,0,0.278,100,140.06,0.97,0.16,1000,3.1,181,1.4000000000000001,,,,,,,,,,,,,,,,,,
2018,1,27,4,30,13,0.71,0.081,0.63,0,0,0,0,0,13,0,0,0,0,0.278,100,127.23,0.97,0.16,1000,3.1,189,1.3,,,,,,,,,,,,,,,,,,
2018,1,27,5,30,13,0.72,0.076,0.63,0,0,0,0,0,13,0,0,0,0,0.278,100,114.41,0.97,0.16,1001,3.1,204,1.1,,,,,,,,,,,,,,,,,,
2018,1,27,6,30,13.100000000000001,0.75,0.075,0.63,0,0,0,0,4,13.100000000000001,0,0,0,0,0.277,100,101.79,0.97,0.16,1001,3.2,231,0.9,,,,,,,,,,,,,,,,,,
2018,1,27,7,30,13.9,0.8,0.076,0.63,10,65,11,1,0,13.100000000000001,9,52,14,10,0.277,95.16,89.15,0.96,0.16,1001,3.2,272,1.1,,,,,,,,,,,,,,,,,,
2018,1,27,8,30,15.100000000000001,0.86,0.076,0.63,56,518,164,0,0,13.9,53,435,0,144,0.277,92.29,77.93,0.96,0.16,1002,3.2,307,1.9000000000000001,,,,,,,,,,,,,,,,,,
2018,1,27,9,30,15.700000000000001,0.9500000000000001,0.083,0.63,79,710,351,0,4,14.100000000000001,34,0,0,34,0.277,90.29,67.44,0.96,0.16,1003,3.2,330,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,1,27,10,30,16.400000000000002,1.02,0.082,0.63,89,810,511,0,4,14,88,0,0,88,0.276,85.88,58.58,0.9500000000000001,0.16,1003,3.1,347,3.5,,,,,,,,,,,,,,,,,,
2018,1,27,11,30,17.3,1.06,0.07100000000000001,0.63,96,855,620,0,3,13.4,162,1,0,163,0.276,77.84,52.21,0.9500000000000001,0.16,1002,3,178,4,,,,,,,,,,,,,,,,,,
2018,1,27,12,30,18.5,0.96,0.089,0.63,102,867,667,0,3,12.8,302,65,0,344,0.276,69.42,49.35,0.96,0.16,1001,2.9000000000000004,6,4.2,,,,,,,,,,,,,,,,,,
2018,1,27,13,30,19.700000000000003,1.01,0.081,0.63,97,871,650,0,3,12.5,207,5,0,210,0.277,63.15,50.59,0.9500000000000001,0.16,1001,2.8000000000000003,12,4.3,,,,,,,,,,,,,,,,,,
2018,1,27,14,30,20.400000000000002,1.05,0.076,0.63,93,840,567,0,3,12.3,186,7,0,190,0.278,59.800000000000004,55.67,0.9500000000000001,0.16,1000,2.6,16,4.2,,,,,,,,,,,,,,,,,,
2018,1,27,15,30,20.1,1.07,0.08600000000000001,0.63,86,764,425,0,0,12.100000000000001,108,319,0,250,0.278,60.21,63.65,0.9500000000000001,0.16,1000,2.5,18,3.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,27,16,30,18,1.08,0.093,0.63,70,614,244,0,0,12.100000000000001,69,500,0,210,0.279,68.21000000000001,73.58,0.9500000000000001,0.16,1001,2.3000000000000003,19,2.7,,,,,,,,,,,,,,,,,,
2018,1,27,17,30,15.200000000000001,1.09,0.099,0.63,36,268,61,0,0,12.5,36,268,0,61,0.28,83.77,84.68,0.9500000000000001,0.16,1001,2.2,15,1.8,,,,,,,,,,,,,,,,,,
2018,1,27,18,30,13.8,1.08,0.106,0.63,0,0,0,0,0,11.700000000000001,0,0,0,0,0.281,87.26,96.83,0.9500000000000001,0.16,1002,2,9,2.2,,,,,,,,,,,,,,,,,,
2018,1,27,19,30,13.200000000000001,1.06,0.11,0.63,0,0,0,0,0,10.700000000000001,0,0,0,0,0.281,84.93,109.31,0.9500000000000001,0.16,1003,1.9000000000000001,5,2.7,,,,,,,,,,,,,,,,,,
2018,1,27,20,30,12.4,1.05,0.109,0.63,0,0,0,0,0,9.4,0,0,0,0,0.28200000000000003,81.99,122.07000000000001,0.9500000000000001,0.16,1004,1.8,3,3,,,,,,,,,,,,,,,,,,
2018,1,27,21,30,11.5,1.06,0.10400000000000001,0.63,0,0,0,0,0,7.9,0,0,0,0,0.28300000000000003,78.67,134.92000000000002,0.9500000000000001,0.16,1004,1.7000000000000002,3,3,,,,,,,,,,,,,,,,,,
2018,1,27,22,30,10.600000000000001,1.08,0.097,0.63,0,0,0,0,0,6.5,0,0,0,0,0.28300000000000003,75.86,147.57,0.9500000000000001,0.16,1004,1.7000000000000002,4,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,27,23,30,9.9,1.1,0.09,0.63,0,0,0,0,0,5.300000000000001,0,0,0,0,0.28300000000000003,72.88,159.31,0.9500000000000001,0.16,1004,1.7000000000000002,4,3,,,,,,,,,,,,,,,,,,
2018,1,28,0,30,9.200000000000001,1.11,0.085,0.63,0,0,0,0,0,4.2,0,0,0,0,0.28400000000000003,70.85000000000001,166.95000000000002,0.9500000000000001,0.16,1005,1.7000000000000002,3,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,28,1,30,8.5,1.1300000000000001,0.08,0.63,0,0,0,0,0,3.3000000000000003,0,0,0,0,0.28500000000000003,69.89,163.22,0.9500000000000001,0.16,1005,1.6,1,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,28,2,30,7.9,1.1500000000000001,0.077,0.63,0,0,0,0,0,2.6,0,0,0,0,0.28700000000000003,68.96000000000001,152.42000000000002,0.9500000000000001,0.16,1004,1.6,180,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,28,3,30,7.2,1.1500000000000001,0.075,0.63,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.291,68.88,139.98,0.9400000000000001,0.16,1004,1.6,359,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,28,4,30,6.5,1.1500000000000001,0.073,0.63,0,0,0,0,0,1.4000000000000001,0,0,0,0,0.297,69.91,127.16,0.9400000000000001,0.16,1005,1.5,358,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,1,28,5,30,5.9,1.16,0.07,0.63,0,0,0,0,0,1.1,0,0,0,0,0.303,71.26,114.33,0.9400000000000001,0.16,1005,1.5,358,2.7,,,,,,,,,,,,,,,,,,
2018,1,28,6,30,5.6000000000000005,1.17,0.068,0.63,0,0,0,0,0,1,0,0,0,0,0.306,72.34,101.7,0.9400000000000001,0.16,1005,1.4000000000000001,357,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,1,28,7,30,6.4,1.18,0.066,0.63,11,95,13,0,0,1,11,95,0,13,0.306,68.37,89.05,0.9400000000000001,0.16,1006,1.4000000000000001,355,3.1,,,,,,,,,,,,,,,,,,
2018,1,28,8,30,9.1,1.19,0.064,0.63,53,602,180,0,0,1.2000000000000002,53,602,0,180,0.304,57.82,77.8,0.9400000000000001,0.16,1006,1.3,356,3.1,,,,,,,,,,,,,,,,,,
2018,1,28,9,30,12.9,1.21,0.06,0.63,70,798,378,0,0,2.2,84,717,0,361,0.302,48.11,67.28,0.93,0.16,1007,1.3,189,3,,,,,,,,,,,,,,,,,,
2018,1,28,10,30,16.400000000000002,1.24,0.054,0.63,78,894,547,0,0,4.9,78,894,0,547,0.299,46.42,58.38,0.92,0.16,1006,1.2000000000000002,24,3,,,,,,,,,,,,,,,,,,
2018,1,28,11,30,18.5,1.25,0.048,0.63,80,947,663,0,0,6.9,80,947,0,663,0.295,46.9,51.980000000000004,0.91,0.16,1006,1.1,22,3.1,,,,,,,,,,,,,,,,,,
2018,1,28,12,30,19.5,1.24,0.038,0.63,78,971,714,0,0,6.4,78,971,0,714,0.291,42.44,49.09,0.91,0.16,1005,1.1,15,3.3000000000000003,,,,,,,,,,,,,,,,,,
2018,1,28,13,30,20,1.23,0.035,0.63,76,972,696,0,0,5.300000000000001,76,972,0,696,0.28700000000000003,38.1,50.33,0.9,0.16,1004,1,11,3.6,,,,,,,,,,,,,,,,,,
2018,1,28,14,30,20,1.23,0.032,0.63,71,950,610,0,0,4,71,950,0,610,0.28500000000000003,34.88,55.410000000000004,0.9,0.16,1003,1,11,3.7,,,,,,,,,,,,,,,,,,
2018,1,28,15,30,19.3,1.22,0.03,0.63,63,896,464,0,0,2.7,63,896,0,464,0.28300000000000003,33.28,63.42,0.89,0.16,1003,0.9,11,3.5,,,,,,,,,,,,,,,,,,
2018,1,28,16,30,16.400000000000002,1.21,0.028,0.63,50,782,274,0,0,2.4000000000000004,50,782,0,274,0.28300000000000003,38.980000000000004,73.37,0.89,0.16,1004,0.8,13,2.4000000000000004,,,,,,,,,,,,,,,,,,
2018,1,28,17,30,12.700000000000001,1.2,0.027,0.63,29,474,74,0,0,4.5,29,474,0,74,0.28300000000000003,57.45,84.5,0.89,0.16,1004,0.8,15,1.8,,,,,,,,,,,,,,,,,,
2018,1,28,18,30,11,1.19,0.026000000000000002,0.63,0,0,0,0,0,3.3000000000000003,0,0,0,0,0.28400000000000003,58.94,96.66,0.88,0.16,1005,0.7000000000000001,17,2,,,,,,,,,,,,,,,,,,
2018,1,28,19,30,10,1.19,0.025,0.63,0,0,0,0,0,2.2,0,0,0,0,0.28500000000000003,58.56,109.15,0.88,0.16,1006,0.6000000000000001,19,2.1,,,,,,,,,,,,,,,,,,
2018,1,28,20,30,8.9,1.19,0.024,0.63,0,0,0,0,0,1.5,0,0,0,0,0.28500000000000003,59.86,121.92,0.88,0.16,1007,0.6000000000000001,20,2.1,,,,,,,,,,,,,,,,,,
2018,1,28,21,30,7.800000000000001,1.2,0.022,0.63,0,0,0,0,0,1,0,0,0,0,0.28500000000000003,62.33,134.76,0.87,0.16,1007,0.6000000000000001,20,1.9000000000000001,,,,,,,,,,,,,,,,,,
2018,1,28,22,30,6.800000000000001,1.23,0.02,0.63,0,0,0,0,0,0.8,0,0,0,0,0.28600000000000003,65.57000000000001,147.4,0.87,0.16,1008,0.6000000000000001,19,1.7000000000000002,,,,,,,,,,,,,,,,,,
2018,1,28,23,30,6,1.25,0.019,0.63,0,0,0,0,0,0.5,0,0,0,0,0.28700000000000003,67.95,159.1,0.87,0.16,1008,0.6000000000000001,15,1.6,,,,,,,,,,,,,,,,,,
2018,1,29,0,30,5.4,1.28,0.018000000000000002,0.63,0,0,0,0,0,0.1,0,0,0,0,0.28700000000000003,68.66,166.68,0.87,0.16,1008,0.6000000000000001,9,1.6,,,,,,,,,,,,,,,,,,
2018,1,29,1,30,4.9,1.29,0.018000000000000002,0.63,0,0,0,0,0,-0.4,0,0,0,0,0.28800000000000003,68.38,163.03,0.86,0.16,1008,0.7000000000000001,182,1.7000000000000002,,,,,,,,,,,,,,,,,,
2018,1,29,2,30,4.5,1.31,0.017,0.63,0,0,0,0,0,-1,0,0,0,0,0.28800000000000003,67.48,152.31,0.86,0.16,1008,0.7000000000000001,353,1.8,,,,,,,,,,,,,,,,,,
2018,1,29,3,30,4.2,1.32,0.017,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.289,66.25,139.9,0.86,0.16,1009,0.7000000000000001,344,2,,,,,,,,,,,,,,,,,,
2018,1,29,4,30,4.2,1.31,0.018000000000000002,0.63,0,0,0,0,0,-2.2,0,0,0,0,0.291,63.28,127.09,0.85,0.16,1009,0.6000000000000001,338,2.5,,,,,,,,,,,,,,,,,,
2018,1,29,5,30,4.3,1.28,0.02,0.63,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.293,59.46,114.25,0.85,0.16,1010,0.6000000000000001,337,3.3000000000000003,,,,,,,,,,,,,,,,,,
2018,1,29,6,30,4.3,1.27,0.021,0.63,0,0,0,0,0,-3.5,0,0,0,0,0.295,57.07,101.61,0.85,0.16,1011,0.7000000000000001,340,4.3,,,,,,,,,,,,,,,,,,
2018,1,29,7,30,5.1000000000000005,1.28,0.022,0.63,14,186,17,0,0,-3.4000000000000004,14,186,0,17,0.297,54.39,88.95,0.85,0.16,1012,0.7000000000000001,347,5.4,,,,,,,,,,,,,,,,,,
2018,1,29,8,30,6.9,1.3,0.022,0.63,42,706,193,0,0,-2.8000000000000003,42,706,0,193,0.301,50.120000000000005,77.67,0.85,0.16,1013,0.8,176,6.300000000000001,,,,,,,,,,,,,,,,,,
2018,1,29,9,30,9.200000000000001,1.31,0.023,0.63,55,872,394,0,0,-2.8000000000000003,55,872,0,394,0.304,42.82,67.12,0.86,0.16,1014,0.8,1,6.5,,,,,,,,,,,,,,,,,,
2018,1,29,10,30,11.4,1.32,0.022,0.63,62,947,561,0,0,-2.9000000000000004,62,947,0,561,0.306,36.68,58.18,0.87,0.16,1014,0.8,1,6.1000000000000005,,,,,,,,,,,,,,,,,,
2018,1,29,11,30,13.4,1.35,0.021,0.63,67,980,674,0,0,-3.1,67,980,0,674,0.306,31.75,51.74,0.88,0.16,1013,0.9,180,5.800000000000001,,,,,,,,,,,,,,,,,,
2018,1,29,12,30,14.9,1.28,0.025,0.63,70,992,723,0,0,-3.3000000000000003,70,992,0,723,0.306,28.29,48.82,0.88,0.16,1012,0.9,359,5.6000000000000005,,,,,,,,,,,,,,,,,,
2018,1,29,13,30,15.8,1.31,0.024,0.63,69,987,703,0,0,-3.8000000000000003,69,987,0,703,0.306,25.78,50.050000000000004,0.88,0.16,1011,0.9,359,5.5,,,,,,,,,,,,,,,,,,
2018,1,29,14,30,15.9,1.33,0.024,0.63,69,950,612,0,0,-4.4,69,950,0,612,0.306,24.560000000000002,55.160000000000004,0.89,0.16,1010,0.9,181,5.4,,,,,,,,,,,,,,,,,,
2018,1,29,15,30,15.200000000000001,1.1500000000000001,0.038,0.63,68,878,464,0,0,-4.6000000000000005,68,878,0,464,0.304,25.3,63.190000000000005,0.91,0.16,1010,1,5,4.9,,,,,,,,,,,,,,,,,,
2018,1,29,16,30,12.700000000000001,1.17,0.037,0.63,55,756,274,0,0,-4.3,55,756,0,274,0.303,30.26,73.16,0.91,0.16,1010,1,11,3.4000000000000004,,,,,,,,,,,,,,,,,,
2018,1,29,17,30,9.4,1.2,0.037,0.63,31,447,75,0,0,-1.7000000000000002,31,447,0,75,0.302,45.77,84.31,0.91,0.16,1011,0.9,18,2,,,,,,,,,,,,,,,,,,
2018,1,29,18,30,7.4,1.22,0.036000000000000004,0.63,0,0,0,0,0,-0.7000000000000001,0,0,0,0,0.301,56.57,96.48,0.91,0.16,1012,0.9,26,1.8,,,,,,,,,,,,,,,,,,
2018,1,29,19,30,6.5,1.25,0.035,0.63,0,0,0,0,0,-0.8,0,0,0,0,0.3,59.75,108.99000000000001,0.91,0.16,1012,0.9,33,1.6,,,,,,,,,,,,,,,,,,
2018,1,29,20,30,5.5,1.29,0.035,0.63,0,0,0,0,0,-0.8,0,0,0,0,0.3,64.07000000000001,121.76,0.9,0.16,1013,0.8,40,1.5,,,,,,,,,,,,,,,,,,
2018,1,29,21,30,4.7,1.32,0.033,0.63,0,0,0,0,0,-0.8,0,0,0,0,0.299,67.56,134.61,0.9,0.16,1013,0.8,49,1.4000000000000001,,,,,,,,,,,,,,,,,,
2018,1,29,22,30,3.9000000000000004,1.34,0.032,0.63,0,0,0,0,0,-1,0,0,0,0,0.299,70.53,147.23,0.9,0.16,1013,0.8,59,1.3,,,,,,,,,,,,,,,,,,
2018,1,29,23,30,3.2,1.34,0.03,0.63,0,0,0,0,0,-1.3,0,0,0,0,0.299,72.46000000000001,158.89000000000001,0.9,0.16,1013,0.8,68,1.2000000000000002,,,,,,,,,,,,,,,,,,
2018,1,30,0,30,2.6,1.34,0.029,0.63,0,0,0,0,0,-1.7000000000000002,0,0,0,0,0.298,73.42,166.4,0.9,0.16,1013,0.7000000000000001,73,1.3,,,,,,,,,,,,,,,,,,
2018,1,30,1,30,2.1,1.33,0.028,0.63,0,0,0,0,0,-2.1,0,0,0,0,0.297,73.63,162.84,0.9,0.16,1012,0.7000000000000001,75,1.3,,,,,,,,,,,,,,,,,,
2018,1,30,2,30,1.6,1.32,0.027,0.63,0,0,0,0,0,-2.5,0,0,0,0,0.297,74.03,152.19,0.9,0.16,1012,0.7000000000000001,75,1.4000000000000001,,,,,,,,,,,,,,,,,,
2018,1,30,3,30,1.1,1.31,0.027,0.63,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.296,74.7,139.81,0.9,0.16,1011,0.7000000000000001,75,1.4000000000000001,,,,,,,,,,,,,,,,,,
2018,1,30,4,30,0.6000000000000001,1.3,0.028,0.63,0,0,0,0,0,-3.2,0,0,0,0,0.296,75.95,127,0.9,0.16,1011,0.7000000000000001,77,1.4000000000000001,,,,,,,,,,,,,,,,,,
2018,1,30,5,30,0,1.28,0.028,0.63,0,0,0,0,0,-3.3000000000000003,0,0,0,0,0.296,78.62,114.16,0.9,0.16,1011,0.7000000000000001,85,1.3,,,,,,,,,,,,,,,,,,
2018,1,30,6,30,0,1.26,0.03,0.63,0,0,0,0,0,-3.3000000000000003,0,0,0,0,0.295,78.29,101.51,0.9,0.16,1011,0.7000000000000001,97,1.1,,,,,,,,,,,,,,,,,,
2018,1,30,7,30,1.9000000000000001,1.24,0.031,0.63,14,173,18,0,0,-2.8000000000000003,14,173,0,18,0.294,70.9,88.84,0.9,0.16,1012,0.7000000000000001,110,1.6,,,,,,,,,,,,,,,,,,
2018,1,30,8,30,5.2,1.22,0.032,0.63,46,694,196,0,0,-3.4000000000000004,46,694,0,196,0.294,53.99,77.53,0.91,0.16,1012,0.7000000000000001,124,2,,,,,,,,,,,,,,,,,,
2018,1,30,9,30,8.9,1.21,0.032,0.63,62,864,400,0,0,-3.1,62,864,0,400,0.294,42.82,66.95,0.91,0.16,1011,0.7000000000000001,137,2.4000000000000004,,,,,,,,,,,,,,,,,,
2018,1,30,10,30,12.100000000000001,1.2,0.032,0.63,70,942,570,0,0,-3.9000000000000004,70,942,0,570,0.294,32.58,57.97,0.9,0.16,1011,0.7000000000000001,149,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,1,30,11,30,14.5,1.2,0.032,0.63,74,976,682,0,0,-3.8000000000000003,74,976,0,682,0.294,27.92,51.5,0.9,0.16,1010,0.8,162,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,1,30,12,30,16.400000000000002,1.23,0.031,0.63,75,992,732,0,0,-3.6,75,992,0,732,0.294,25.27,48.550000000000004,0.9,0.16,1008,0.8,178,3.2,,,,,,,,,,,,,,,,,,
